limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,actual_default,risk_score,risk_tier,income_bracket,loan_type,applicant_id
100000.0,2,1,2,26,1,2,2,2,2,2,93295.0,95108.0,96662.0,94216.0,99732.0,101737.0,4200.0,4000.0,0.0,7400.0,3800.0,0.0,0,0.4934566619693628,High,Mass,Auto,12362
50000.0,2,2,2,32,0,0,2,2,2,2,41114.0,44131.0,43121.0,45795.0,44929.0,48179.0,4000.0,0.0,3400.0,0.0,4000.0,0.0,1,0.46513344209551105,High,Mass,Personal,12363
130000.0,2,2,2,24,0,0,-1,-1,-1,0,48764.0,27347.0,37528.0,2793.0,28865.0,14986.0,1034.0,37559.0,2805.0,28865.0,300.0,11083.0,0,0.048456111902478685,Low,Mass,Auto,12364
100000.0,2,3,3,47,-1,-1,2,0,-1,-1,836.0,1859.0,1672.0,836.0,836.0,836.0,2695.0,0.0,0.0,836.0,836.0,836.0,0,0.3094069469408547,Medium,Mass,Auto,12365
280000.0,1,1,2,28,-1,-1,-1,-1,0,0,4468.0,11517.0,1973.0,11028.0,14261.0,17097.0,11525.0,2149.0,11030.0,4008.0,7106.0,1193.0,0,0.07641871503244556,Low,Affluent,Home Improvement,12366
200000.0,1,1,1,37,-1,0,0,0,0,0,173867.0,139769.0,132534.0,116331.0,111178.0,105907.0,7000.0,5000.0,4500.0,5000.0,5000.0,4300.0,0,0.14504077299737123,Low,Affluent,Auto,12367
90000.0,1,1,1,34,2,0,0,0,0,0,54933.0,55460.0,56599.0,58155.0,60058.0,61250.0,2009.0,2057.0,2500.0,3000.0,2189.0,2282.0,1,0.6810412776527974,High,Mass,Auto,12368
150000.0,2,2,1,41,-2,-2,-2,-1,-1,-1,1906.0,4983.0,12029.0,13821.0,1493.0,2229.0,5002.0,12040.0,13821.0,1493.0,2229.0,2057.0,0,0.08176163503446612,Low,Affluent,Auto,12369
20000.0,2,2,2,42,2,2,2,2,2,2,18155.0,17595.0,19355.0,19554.0,19795.0,19342.0,0.0,2344.0,800.0,683.0,0.0,1500.0,1,0.7311429834671873,Critical,Entry,Personal,12370
360000.0,2,1,2,30,-1,-1,-1,-1,-1,-1,11193.0,332.0,272.0,1465.0,18503.0,5151.0,332.0,272.0,1465.0,18503.0,5151.0,0.0,0,0.07638821025658254,Low,High Net Worth,Home Improvement,12371
40000.0,2,2,1,28,1,2,2,2,2,0,27746.0,23209.0,22040.0,23396.0,20430.0,20763.0,2000.0,0.0,2000.0,0.0,1000.0,1000.0,1,0.48856849634486305,High,Entry,Personal,12372
240000.0,2,2,1,55,0,0,0,2,0,0,74270.0,75959.0,80473.0,78883.0,80625.0,79334.0,3200.0,6100.0,0.0,2900.0,3000.0,3100.0,0,0.15209051318388456,Low,Affluent,Home Improvement,12373
500000.0,2,1,1,36,-1,-1,-1,-1,-1,-1,7297.0,12349.0,26488.0,6534.0,9788.0,25314.0,12349.0,26488.0,6534.0,9788.0,25314.0,103508.0,0,0.06686365626462733,Low,High Net Worth,Mortgage,12374
20000.0,2,2,2,39,4,3,2,0,0,0,11553.0,11081.0,11021.0,11240.0,11476.0,11708.0,0.0,420.0,402.0,417.0,423.0,1472.0,1,0.6567404069105747,High,Entry,Personal,12375
140000.0,1,2,2,44,0,0,0,0,0,0,85119.0,86901.0,89583.0,90432.0,92332.0,94197.0,3153.0,4126.0,3231.0,3351.0,3400.0,3494.0,1,0.10353070401428975,Low,Mass,Auto,12376
100000.0,1,2,2,27,0,0,0,0,0,-1,100442.0,96018.0,97453.0,99407.0,95600.0,981.0,5000.0,8000.0,3500.0,3500.0,981.0,0.0,0,0.12050885054914431,Low,Mass,Auto,12377
120000.0,2,1,2,32,0,0,0,0,0,0,18955.0,18973.0,18204.0,17344.0,13246.0,26781.0,1315.0,1169.0,2472.0,453.0,500.0,8494.0,0,0.08697993715886697,Low,Mass,Auto,12378
100000.0,2,2,1,44,1,2,0,0,0,0,97581.0,94594.0,44145.0,46148.0,43750.0,44771.0,0.0,2000.0,3000.0,2000.0,2000.0,2000.0,0,0.3787910960353406,Medium,Mass,Auto,12379
140000.0,2,2,2,33,-1,-1,-1,-1,-1,-1,4882.0,4882.0,4876.0,4666.0,4884.0,4666.0,4882.0,4876.0,4666.0,4884.0,4666.0,4666.0,0,0.08793541072900743,Low,Mass,Auto,12380
210000.0,2,1,2,27,0,0,0,0,0,-1,99050.0,17924.0,19123.0,20650.0,0.0,1136.0,1301.0,1500.0,2000.0,0.0,1136.0,67412.0,0,0.07359448801548013,Low,Affluent,Auto,12381
500000.0,2,1,2,35,1,-1,-1,-1,-1,-1,0.0,640.0,31762.0,42935.0,2464.0,2532.0,640.0,31764.0,51986.0,55000.0,2532.0,5717.0,1,0.2616277355459749,Medium,High Net Worth,Mortgage,12382
110000.0,2,1,2,27,-1,-1,-2,-2,-2,-2,2280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4650.0,0,0.1736783108941674,Low,Mass,Auto,12383
340000.0,2,1,2,30,-1,-1,-1,-1,-1,-1,2943.0,3352.0,3738.0,1794.0,1339.0,10673.0,3375.0,3759.0,1803.0,1345.0,10726.0,869.0,0,0.11032018814613274,Low,High Net Worth,Home Improvement,12384
330000.0,2,1,2,27,0,0,0,0,2,2,322464.0,325625.0,323182.0,325197.0,327750.0,321936.0,13248.0,13120.0,12833.0,14344.0,8567.0,7060.0,1,0.3965857498853245,Medium,High Net Worth,Home Improvement,12385
50000.0,2,2,2,34,0,0,0,0,0,0,45504.0,46223.0,12761.0,7477.0,8372.0,9240.0,2000.0,2043.0,1000.0,1000.0,1390.0,1150.0,0,0.12850440731576354,Low,Mass,Personal,12386
10000.0,2,1,1,39,1,-2,-1,2,0,0,0.0,0.0,9996.0,9689.0,9747.0,10328.0,0.0,9996.0,0.0,363.0,752.0,0.0,1,0.3300013054079865,Medium,Entry,Personal,12387
70000.0,1,3,1,42,0,0,2,2,2,2,26550.0,28208.0,28642.0,30670.0,31133.0,31965.0,2400.0,1200.0,2820.0,1100.0,1500.0,1300.0,0,0.4270334153226962,Medium,Mass,Personal,12388
450000.0,2,2,1,37,-1,-1,-1,-1,-1,-1,1212.0,791.0,2663.0,783.0,1730.0,-51443.0,1032.0,2663.0,783.0,1730.0,0.0,70803.0,1,0.18899603693795242,Low,High Net Worth,Mortgage,12389
30000.0,2,2,1,33,0,0,0,0,0,0,12051.0,13101.0,14413.0,14476.0,14792.0,15145.0,1250.0,1537.0,600.0,550.0,600.0,800.0,0,0.19887695427226104,Low,Entry,Personal,12390
150000.0,2,2,2,32,5,4,3,2,2,2,79529.0,77757.0,75841.0,73678.0,77273.0,56577.0,0.0,0.0,0.0,4874.0,1000.0,0.0,0,0.49880518459413103,High,Affluent,Auto,12391
230000.0,2,2,1,37,2,2,2,0,0,0,72514.0,74421.0,71201.0,72029.0,71923.0,72020.0,5118.0,0.0,4000.0,2607.0,2732.0,2482.0,1,0.6968898560366595,High,Affluent,Home Improvement,12392
30000.0,2,3,1,47,2,2,2,2,2,2,28073.0,28515.0,27150.0,28100.0,28104.0,28181.0,1800.0,0.0,2300.0,1200.0,1300.0,0.0,1,0.7433081874364521,Critical,Entry,Personal,12393
30000.0,1,1,2,30,0,0,0,0,0,0,29965.0,28841.0,28278.0,28770.0,29432.0,28949.0,2000.0,1700.0,2008.0,2000.0,7600.0,2000.0,0,0.13136307838177033,Low,Entry,Personal,12394
20000.0,1,3,2,45,1,2,2,2,2,2,15748.0,16497.0,16928.0,17354.0,16934.0,18347.0,1300.0,1000.0,1000.0,0.0,1700.0,600.0,1,0.5861081300002744,High,Entry,Personal,12395
70000.0,2,3,3,51,0,0,0,0,0,0,32485.0,30527.0,13407.0,13643.0,12722.0,13515.0,1267.0,1191.0,427.0,957.0,1000.0,14001.0,0,0.10622420505831229,Low,Mass,Personal,12396
50000.0,2,2,1,45,-1,-1,0,0,0,0,2618.0,1969.0,20771.0,20231.0,19485.0,18280.0,2007.0,20275.0,1204.0,1001.0,1003.0,1210.0,0,0.08069606258466659,Low,Mass,Personal,12397
360000.0,2,1,1,46,1,-1,-1,-1,-1,-1,723.0,17392.0,-8.0,32170.0,680.0,6205.0,17392.0,0.0,32178.0,680.0,6205.0,18814.0,0,0.12393086872673123,Low,High Net Worth,Home Improvement,12398
400000.0,2,1,2,29,1,2,0,0,0,0,77970.0,70557.0,71867.0,72137.0,72955.0,76467.0,0.0,3200.0,2750.0,3000.0,5800.0,2800.0,0,0.18345589889252906,Low,High Net Worth,Home Improvement,12399
130000.0,2,3,1,36,-1,-1,-1,-1,-1,-1,2342.0,2951.0,596.0,1520.0,700.0,3688.0,2951.0,596.0,1520.0,700.0,3688.0,2803.0,0,0.17317705174057527,Low,Mass,Auto,12400
130000.0,1,1,2,27,-1,-1,2,0,0,-2,2207.0,2499.0,1248.0,922.0,-693.0,-2292.0,3747.0,0.0,0.0,0.0,0.0,10000.0,0,0.2753121973288608,Medium,Mass,Auto,12401
340000.0,2,1,1,40,-1,-1,-1,-1,-1,-1,1600.0,93661.0,41533.0,15711.0,1338.0,6800.0,93661.0,41634.0,15711.0,1338.0,6800.0,3750.0,0,0.04952136014259992,Low,High Net Worth,Home Improvement,12402
270000.0,2,2,1,40,0,0,0,0,0,0,26183.0,24181.0,19543.0,17160.0,14818.0,12702.0,1826.0,1469.0,514.0,581.0,612.0,312.0,1,0.09658243230673631,Low,Affluent,Home Improvement,12403
60000.0,2,2,2,38,0,0,0,0,0,-1,13138.0,22389.0,16586.0,5516.0,16378.0,2670.0,20000.0,5000.0,3000.0,16000.0,3000.0,980.0,1,0.12648708802013903,Low,Mass,Personal,12404
130000.0,2,2,2,31,0,0,0,0,0,0,80533.0,42126.0,44370.0,85115.0,69011.0,70460.0,1816.0,3060.0,69000.0,2578.0,2671.0,2888.0,0,0.06526674864536613,Low,Mass,Auto,12405
10000.0,1,3,2,22,0,0,0,0,0,0,9240.0,9131.0,9601.0,9797.0,9997.0,7497.0,1230.0,1000.0,196.0,200.0,0.0,0.0,0,0.18791860148355413,Low,Entry,Personal,12406
160000.0,2,1,2,33,2,2,2,2,2,2,132510.0,128981.0,138289.0,134773.0,142913.0,146003.0,0.0,13000.0,200.0,10500.0,5600.0,5200.0,1,0.7427897796860322,Critical,Affluent,Auto,12407
270000.0,2,1,1,33,0,0,0,-2,-1,0,22604.0,26906.0,0.0,0.0,4448.0,5667.0,5000.0,0.0,0.0,4448.0,1300.0,2443.0,0,0.06833184817333039,Low,Affluent,Home Improvement,12408
80000.0,1,2,1,30,2,0,0,0,2,2,38370.0,39448.0,58788.0,62814.0,61682.0,65644.0,2000.0,20000.0,5000.0,0.0,5010.0,2500.0,1,0.7023219161460689,Critical,Mass,Auto,12409
340000.0,2,1,1,39,-1,-1,-1,-1,-1,-1,4676.0,3806.0,526.0,36374.0,32413.0,12092.0,3806.0,526.0,36374.0,32413.0,12092.0,13743.0,0,0.07195936850136526,Low,High Net Worth,Home Improvement,12410
360000.0,1,1,1,52,-1,-1,-1,-1,0,-1,14432.0,15329.0,13062.0,41977.0,24354.0,25948.0,15329.0,13062.0,41977.0,0.0,25948.0,21318.0,0,0.05819053732210102,Low,High Net Worth,Home Improvement,12411
240000.0,1,1,2,43,-2,-2,-2,-2,-2,-2,5740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1383460100222862,Low,Affluent,Home Improvement,12412
50000.0,2,2,2,26,-1,-1,-1,-1,-2,-2,3475.0,-25.0,2500.0,0.0,0.0,0.0,0.0,2525.0,0.0,0.0,0.0,0.0,0,0.15798672014860873,Low,Mass,Personal,12413
50000.0,1,3,1,23,0,0,0,-2,-2,-2,13352.0,14111.0,0.0,0.0,0.0,0.0,1066.0,0.0,0.0,0.0,0.0,1000.0,0,0.1646923924036148,Low,Mass,Personal,12414
180000.0,2,2,1,28,-1,-1,-1,-1,-1,-1,1206.0,661.0,1503.0,1379.0,1216.0,1440.0,661.0,1512.0,1379.0,1216.0,1440.0,316.0,0,0.21233843857992038,Medium,Affluent,Auto,12415
370000.0,2,1,1,31,-2,-1,0,0,0,0,0.0,229818.0,234379.0,239082.0,244124.0,243986.0,229818.0,8409.0,8500.0,8800.0,8800.0,14100.0,0,0.10286321609794849,Low,High Net Worth,Home Improvement,12416
60000.0,1,2,2,27,1,2,2,2,2,2,10401.0,11770.0,10957.0,11480.0,10851.0,11365.0,2000.0,0.0,1000.0,0.0,1000.0,0.0,1,0.5696721765638697,High,Mass,Personal,12417
50000.0,1,2,2,25,-1,-1,-1,-1,-1,-1,1355.0,1355.0,1386.0,1442.0,3798.0,1599.0,1355.0,1386.0,1442.0,3798.0,1599.0,1694.0,0,0.15151128073066217,Low,Mass,Personal,12418
50000.0,1,3,1,52,-2,-1,2,-1,0,0,-11.0,46501.0,24458.0,37778.0,39124.0,38585.0,46512.0,159.0,37778.0,2000.0,2000.0,13144.0,0,0.17994611699085827,Low,Mass,Personal,12419
130000.0,2,1,2,29,0,0,0,0,0,0,41224.0,45136.0,48970.0,52740.0,56467.0,60119.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,0,0.05302036352210046,Low,Mass,Auto,12420
500000.0,2,1,1,49,-1,-1,-1,-1,-1,-1,4007.0,9933.0,14557.0,53328.0,58052.0,37435.0,10021.0,14576.0,53850.0,58332.0,37616.0,46591.0,0,0.04581116320537211,Low,High Net Worth,Mortgage,12421
300000.0,1,1,2,27,1,-1,-1,-2,-1,-1,0.0,11174.0,0.0,0.0,3330.0,3330.0,11174.0,0.0,0.0,3330.0,3330.0,3330.0,0,0.12793048805352178,Low,High Net Worth,Home Improvement,12422
120000.0,2,2,2,25,0,0,0,0,0,-2,75913.0,78060.0,64074.0,64074.0,0.0,0.0,4501.0,2562.0,0.0,0.0,0.0,0.0,0,0.0980461230247911,Low,Mass,Auto,12423
110000.0,2,2,1,25,1,2,2,2,2,0,102884.0,100388.0,104529.0,81319.0,76549.0,77433.0,0.0,6000.0,4000.0,0.0,4000.0,2730.0,0,0.43405358122825444,Medium,Mass,Auto,12424
220000.0,1,3,2,30,0,0,-1,-1,-1,-1,35258.0,17740.0,4698.0,5036.0,8269.0,3681.0,1066.0,4723.0,5051.0,8293.0,3692.0,3087.0,0,0.056984771652249515,Low,Affluent,Home Improvement,12425
140000.0,2,2,2,26,0,0,-1,-1,-1,0,8178.0,3776.0,3776.0,3776.0,4173.0,4287.0,1000.0,3776.0,3776.0,4173.0,1000.0,5049.0,0,0.07907700839323013,Low,Mass,Auto,12426
30000.0,2,2,2,24,-1,0,0,0,0,0,20069.0,21148.0,22185.0,22551.0,23223.0,24837.0,1700.0,1700.0,1000.0,1000.0,2000.0,1400.0,0,0.15382282142861908,Low,Entry,Personal,12427
200000.0,2,2,2,35,-1,-1,-1,-1,-1,-1,11409.0,1222.0,3308.0,481.0,-19.0,3821.0,1228.0,3324.0,483.0,0.0,3840.0,0.0,0,0.09201373373774571,Low,Affluent,Auto,12428
350000.0,2,1,1,33,-1,-1,-1,-1,-1,-1,1314.0,5133.0,1667.0,9737.0,363.0,1112.0,5249.0,1667.0,9839.0,363.0,1112.0,1981.0,0,0.08943092978526233,Low,High Net Worth,Home Improvement,12429
150000.0,1,2,2,42,-2,-2,-2,-2,-2,-2,6407.0,-6.0,-3.0,-3.0,-3.0,1040.0,0.0,0.0,0.0,0.0,1043.0,0.0,0,0.15890443886977013,Low,Affluent,Auto,12430
20000.0,1,2,2,24,2,2,4,4,4,4,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7259769582848202,Critical,Entry,Personal,12431
200000.0,2,1,1,56,0,0,0,0,0,0,15603.0,16842.0,18556.0,19247.0,19935.0,21098.0,1500.0,2000.0,1000.0,1000.0,1500.0,3000.0,0,0.06968827344002278,Low,Affluent,Auto,12432
20000.0,1,2,2,24,2,2,4,4,4,4,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7259769582848202,Critical,Entry,Personal,12433
320000.0,1,1,1,35,-1,-1,-1,-2,-2,-2,2695.0,500.0,0.0,0.0,0.0,0.0,505.0,368.0,0.0,0.0,0.0,0.0,0,0.14730955592439499,Low,High Net Worth,Home Improvement,12434
100000.0,2,1,2,29,-1,-1,-1,0,0,0,170.0,3224.0,78671.0,60430.0,60647.0,61153.0,3224.0,78671.0,3000.0,2500.0,3000.0,3000.0,0,0.06050670615613957,Low,Mass,Auto,12435
280000.0,2,1,2,28,0,-1,-1,-1,-1,-1,7370.0,3395.0,1860.0,2368.0,3343.0,5110.0,3420.0,1865.0,2375.0,3353.0,5124.0,9028.0,1,0.07284624374978659,Low,Affluent,Home Improvement,12436
50000.0,1,1,1,47,0,0,0,0,0,0,11066.0,15539.0,17274.0,19975.0,23632.0,25242.0,5000.0,2000.0,3000.0,4000.0,2000.0,0.0,0,0.09539550294940341,Low,Mass,Personal,12437
20000.0,1,1,2,23,0,0,0,0,0,0,18311.0,19598.0,20154.0,20132.0,20129.0,20226.0,2000.0,1307.0,701.0,717.0,834.0,674.0,0,0.1897512479704827,Low,Entry,Personal,12438
160000.0,2,1,2,33,-1,-1,-1,-1,-1,-1,5256.0,3290.0,1140.0,559.0,2065.0,450.0,3290.0,1140.0,559.0,2065.0,450.0,825.0,0,0.14275517796512427,Low,Affluent,Auto,12439
60000.0,1,3,2,23,0,0,0,0,0,0,15592.0,16643.0,15557.0,15526.0,16273.0,17001.0,2000.0,1400.0,1000.0,1000.0,1000.0,1000.0,0,0.13185363799792388,Low,Mass,Personal,12440
150000.0,1,3,1,49,0,0,0,0,0,0,32866.0,37293.0,36772.0,4521.0,6452.0,6742.0,5028.0,3000.0,3000.0,2000.0,378.0,3306.0,0,0.04841292630947615,Low,Affluent,Auto,12441
460000.0,1,1,2,34,0,0,0,0,0,0,362816.0,372284.0,380257.0,386847.0,301231.0,325831.0,15325.0,16000.0,15000.0,11000.0,30000.0,20004.0,0,0.07052341041369614,Low,High Net Worth,Mortgage,12442
500000.0,1,3,2,51,-1,-1,-1,-1,-1,-1,2362.0,575.0,360.0,964.0,957.0,176.0,575.0,361.0,978.0,958.0,176.0,310.0,0,0.1399828542119695,Low,High Net Worth,Mortgage,12443
320000.0,1,2,1,34,0,0,0,0,0,0,14237.0,26123.0,28637.0,24385.0,8559.0,3207.0,15031.0,8081.0,5072.0,6591.0,1223.0,0.0,0,0.046216888072956756,Low,High Net Worth,Home Improvement,12444
200000.0,2,1,2,29,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.3210842525738798,Medium,Affluent,Auto,12445
430000.0,2,2,1,28,0,0,0,0,0,0,25968.0,22938.0,18753.0,14734.0,17572.0,18784.0,1313.0,5002.0,1000.0,5000.0,5000.0,2000.0,0,0.047480865205148125,Low,High Net Worth,Home Improvement,12446
150000.0,1,2,1,58,-2,-2,-2,-2,-2,-2,4473.0,3273.0,2473.0,1473.0,1473.0,1473.0,3273.0,2473.0,1473.0,1473.0,1473.0,1473.0,0,0.09687417551040367,Low,Affluent,Auto,12447
100000.0,2,2,2,28,2,0,0,0,0,0,95197.0,87478.0,89245.0,90247.0,91979.0,94450.0,4050.0,4114.0,3379.0,3338.0,4000.0,5373.0,0,0.618854863225338,High,Mass,Auto,12448
30000.0,1,1,2,30,0,0,2,0,0,0,13216.0,15003.0,15461.0,16204.0,16642.0,17067.0,2000.0,1000.0,1000.0,700.0,700.0,700.0,0,0.33306510928904276,Medium,Entry,Personal,12449
260000.0,2,3,1,31,0,0,-2,-2,-2,-2,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7287.0,0,0.08774056974316342,Low,Affluent,Home Improvement,12450
40000.0,2,1,2,24,0,0,0,2,2,0,29782.0,32298.0,34610.0,35326.0,23489.0,11762.0,3000.0,3000.0,1500.0,0.0,1000.0,500.0,1,0.24711676659433085,Medium,Entry,Personal,12451
290000.0,1,2,2,34,1,-2,-1,0,0,0,0.0,0.0,4524.0,8440.0,10300.0,0.0,0.0,4524.0,4000.0,2000.0,0.0,0.0,1,0.20458730821453963,Medium,Affluent,Home Improvement,12452
140000.0,1,1,2,27,-1,-1,-1,-1,-1,-1,776.0,0.0,776.0,380.0,1157.0,768.0,0.0,1552.0,380.0,1157.0,783.0,388.0,0,0.22809310623172258,Medium,Mass,Auto,12453
60000.0,2,2,2,22,1,2,2,0,0,0,52126.0,52707.0,47939.0,29351.0,28128.0,27811.0,2030.0,0.0,1014.0,1001.0,1020.0,1142.0,1,0.4214713012780024,Medium,Mass,Personal,12454
210000.0,1,1,2,41,0,-1,-1,-2,-2,-2,62261.0,6615.0,0.0,0.0,0.0,0.0,6615.0,0.0,0.0,0.0,0.0,0.0,0,0.0952790555298815,Low,Affluent,Auto,12455
170000.0,2,1,2,28,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3210842525738798,Medium,Affluent,Auto,12456
370000.0,2,3,1,37,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.35044488804874363,Medium,High Net Worth,Home Improvement,12457
30000.0,1,1,2,23,0,0,0,0,0,0,30235.0,28246.0,30395.0,29962.0,30360.0,29899.0,3000.0,3000.0,2468.0,1700.0,2500.0,1046.0,0,0.1474481963917532,Low,Entry,Personal,12458
360000.0,2,1,1,32,-1,-1,-2,-2,-2,-2,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.15821582101827966,Low,High Net Worth,Home Improvement,12459
290000.0,1,2,2,43,0,0,0,0,-1,-1,124362.0,111594.0,58039.0,3818.0,1318.0,0.0,5100.0,2507.0,1500.0,2000.0,0.0,1333.0,0,0.049010940059654944,Low,Affluent,Home Improvement,12460
50000.0,2,3,1,36,0,0,0,0,0,0,13572.0,10805.0,8623.0,8799.0,8468.0,8768.0,1188.0,3000.0,176.0,169.0,300.0,1200.0,0,0.12279499613362838,Low,Mass,Personal,12461
210000.0,2,3,1,27,1,-2,-1,-1,-2,-2,0.0,0.0,1008.0,0.0,0.0,0.0,0.0,1008.0,0.0,0.0,0.0,1114.0,0,0.23719073053069598,Medium,Affluent,Auto,12462
170000.0,1,3,1,31,2,0,0,0,0,0,170485.0,229805.0,167524.0,185414.0,121092.0,117320.0,8000.0,8000.0,5000.0,5000.0,4500.0,5000.0,0,0.6503320057454517,High,Affluent,Auto,12463
360000.0,1,1,1,40,0,0,2,-1,-1,-1,76584.0,85400.0,17295.0,8331.0,2643.0,6008.0,21358.0,86.0,8372.0,2656.0,6038.0,3325.0,0,0.11262896235850996,Low,High Net Worth,Home Improvement,12464
90000.0,2,1,2,25,-1,-1,-1,-1,0,0,9359.0,-5.0,1881.0,7638.0,4464.0,26224.0,0.0,1886.0,7650.0,1005.0,23773.0,1000.0,0,0.09011979672527339,Low,Mass,Auto,12465
210000.0,1,3,1,44,1,2,2,-2,-2,-2,19131.0,18447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.3533858912414048,Medium,Affluent,Auto,12466
160000.0,2,2,1,50,-2,-2,-2,-2,-2,-2,3440.0,3208.0,3315.0,2645.0,1049.0,1469.0,3219.0,3322.0,2645.0,1049.0,1469.0,3490.0,0,0.08136039555757228,Low,Affluent,Auto,12467
30000.0,2,2,2,22,0,0,2,0,0,0,10094.0,14870.0,13329.0,7275.0,26804.0,29362.0,5300.0,0.0,607.0,20000.0,3000.0,0.0,0,0.1932509828254886,Low,Entry,Personal,12468
80000.0,1,2,2,23,2,2,0,0,0,0,71528.0,69817.0,70719.0,39288.0,40500.0,41668.0,0.0,2131.0,2000.0,2000.0,2000.0,3000.0,0,0.6656968262338173,High,Mass,Auto,12469
250000.0,2,2,1,36,0,0,0,0,0,0,126751.0,129559.0,132714.0,135829.0,138959.0,140779.0,4559.0,5000.0,5000.0,5000.0,3779.0,4709.0,0,0.05382619546054027,Low,Affluent,Home Improvement,12470
60000.0,2,1,2,27,1,2,2,0,0,0,7169.0,8396.0,8113.0,8971.0,10824.0,11646.0,1500.0,0.0,1000.0,2000.0,1000.0,1500.0,0,0.4605663739047093,High,Mass,Personal,12471
130000.0,1,1,2,30,0,0,2,0,0,2,127253.0,135822.0,127930.0,127762.0,134010.0,133548.0,12207.0,0.0,5000.0,10100.0,4500.0,0.0,0,0.2802711855865122,Medium,Mass,Auto,12472
180000.0,1,1,2,30,0,0,0,0,0,0,174297.0,152251.0,96399.0,87026.0,78137.0,58332.0,22000.0,4000.0,2000.0,5000.0,3000.0,3000.0,0,0.12711661987317183,Low,Affluent,Auto,12473
200000.0,1,1,2,27,-2,-2,-2,-2,-2,-2,5105.0,7261.0,15191.0,8991.0,8986.0,8609.0,7261.0,15220.0,8991.0,8986.0,8609.0,8299.0,0,0.05605079586898767,Low,Affluent,Auto,12474
210000.0,1,1,1,28,0,0,0,0,0,0,124667.0,201007.0,144968.0,134975.0,136469.0,139866.0,145273.0,5065.0,5012.0,5000.0,5078.0,5000.0,0,0.06712626966637973,Low,Affluent,Auto,12475
240000.0,2,1,2,30,0,0,0,0,0,0,12876.0,4420.0,4508.0,8064.0,4520.0,4476.0,1905.0,3632.0,7100.0,0.0,3500.0,3600.0,0,0.057535884930849296,Low,Affluent,Home Improvement,12476
460000.0,2,2,2,46,0,0,0,0,0,0,305814.0,315479.0,328208.0,320056.0,326599.0,337552.0,15000.0,20065.0,12000.0,12070.0,17000.0,12400.0,0,0.0610679038786398,Low,High Net Worth,Mortgage,12477
400000.0,2,1,1,38,-1,-1,-1,-1,-1,-1,16195.0,10713.0,11340.0,10390.0,620.0,10390.0,10713.0,11340.0,10390.0,620.0,10390.0,727.0,0,0.0590257380297731,Low,High Net Worth,Home Improvement,12478
20000.0,1,3,2,25,0,0,0,0,0,0,13701.0,14413.0,15781.0,15939.0,16271.0,16590.0,1241.0,1609.0,717.0,738.0,740.0,789.0,0,0.19611614878967829,Low,Entry,Personal,12479
60000.0,2,2,1,37,0,0,0,0,0,0,60655.0,60281.0,59968.0,40377.0,40679.0,40493.0,2410.0,2203.0,1500.0,1600.0,1500.0,1400.0,0,0.17212985906490233,Low,Mass,Personal,12480
110000.0,2,2,2,34,0,0,0,0,0,0,93039.0,81169.0,82800.0,107986.0,99627.0,80610.0,4500.0,4100.0,67606.0,4100.0,3100.0,2861.0,0,0.11209020257500886,Low,Mass,Auto,12481
80000.0,2,3,2,26,2,2,2,2,2,0,41586.0,44690.0,43671.0,49683.0,48757.0,49782.0,3775.0,0.0,6768.0,0.0,1834.0,1744.0,1,0.7348460747527824,Critical,Mass,Auto,12482
50000.0,1,1,2,30,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,23269.0,390.0,390.0,390.0,390.0,23269.0,1500.0,0,0.190781197655885,Low,Mass,Personal,12483
360000.0,2,1,2,28,0,-1,-1,-1,-1,-1,2386.0,3166.0,2776.0,2386.0,3166.0,2983.0,3166.0,2776.0,7158.0,3166.0,2983.0,2386.0,0,0.10386141653717543,Low,High Net Worth,Home Improvement,12484
70000.0,1,2,1,24,0,0,0,0,0,0,49169.0,48960.0,49864.0,48481.0,46946.0,47958.0,1840.0,1744.0,2001.0,2000.0,1800.0,1706.0,0,0.11968851299784308,Low,Mass,Personal,12485
